index;country_code;country_long;name_of_powerplant;latitude;longitude;primary_fuel;start date;owner of plant;capacity_in_MW;estimated_generation_gwh_2021;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031
18104;NOR;Norway;Ovre Vinstra;61,4833;9,3125;Hydro;;;150;531,98;531,98;585,178;643,6958;708,06538;778,871918;856,7591098;942,4350208;1036,678523;1140,346375;1254,381013;1379,819114
18105;NOR;Norway;Oyberget;61,9342;8,0307;Hydro;;;109;468,92;468,92;515,812;567,3932;624,13252;686,545772;755,2003492;830,7203841;913,7924225;1005,171665;1105,688831;1216,257714
18106;NOR;Norway;RKA Nyhamna;62,8489;6,9433;Gas;;;253;925,8017054;925,8017054;1018,381876;1120,220064;1232,24207;1355,466277;1491,012905;1640,114195;1804,125615;1984,538176;2182,991994;2401,291193
18107;NOR;Norway;Ramfoss;60,0825;9,8155;Hydro;;;39;167,54;167,54;184,294;202,7234;222,99574;245,295314;269,8248454;296,8073299;326,4880629;359,1368692;395,0505562;434,5556118
18108;NOR;Norway;Rana;66,3034;14,2624;Hydro;;;570;2109,26;2109,26;2320,186;2552,2046;2807,42506;3088,167566;3396,984323;3736,682755;4110,35103;4521,386133;4973,524747;5470,877221
18109;NOR;Norway;Refsdal;61,0213;6,5673;Hydro;;;100;402,57;402,57;442,827;487,1097;535,82067;589,402737;648,3430107;713,1773118;784,4950429;862,9445472;949,239002;1044,162902
18110;NOR;Norway;Rendal 2;61,8123;11,1214;Hydro;;;114;414,88;414,88;456,368;502,0048;552,20528;607,425808;668,1683888;734,9852277;808,4837504;889,3321255;978,265338;1076,091872
18111;NOR;Norway;Rendalen;61,8123;11,1214;Hydro;;;113;412,32;412,32;453,552;498,9072;548,79792;603,677712;664,0454832;730,4500315;803,4950347;883,8445381;972,228992;1069,451891
18112;NOR;Norway;Roldal;59,8215;6,8176;Hydro;;;192;661,35;661,35;727,485;800,2335;880,25685;968,282535;1065,110789;1171,621867;1288,784054;1417,662459;1559,428705;1715,371576
18113;NOR;Norway;Roskrepp;59,0257;7,0853;Hydro;;;56;271,53;271,53;298,683;328,5513;361,40643;397,547073;437,3017803;481,0319583;529,1351542;582,0486696;640,2535365;704,2788902
18114;NOR;Norway;Rygene;58,4062;8,6377;Hydro;;;65;309,4;309,4;340,34;374,374;411,8114;452,99254;498,291794;548,1209734;602,9330707;663,2263778;729,5490156;802,5039172
18115;NOR;Norway;Saheim;59,877;8,5929;Hydro;;;206;765,13;765,13;841,643;925,8073;1018,38803;1120,226833;1232,249516;1355,474468;1491,021915;1640,124106;1804,136517;1984,550168
18116;NOR;Norway;Sarp;59,2764;11,1337;Hydro;;;90;401,53;401,53;441,683;485,8513;534,43643;587,880073;646,6680803;711,3348883;782,4683772;860,7152149;946,7867364;1041,46541
18117;NOR;Norway;Saurdal;59,4828;6,6726;Hydro;;;674;2408,51;2408,51;2649,361;2914,2971;3205,72681;3526,299491;3878,92944;4266,822384;4693,504623;5162,855085;5679,140593;6247,054653
18118;NOR;Norway;Savalen;62,1868;10,6171;Hydro;;;78;315,34;315,34;346,874;381,5614;419,71754;461,689294;507,8582234;558,6440457;614,5084503;675,9592953;743,5552249;817,9107474
18119;NOR;Norway;Sildvik;68,4087;17,8011;Hydro;;;75;298,06;298,06;327,866;360,6526;396,71786;436,389646;480,0286106;528,0314717;580,8346188;638,9180807;702,8098888;773,0908777
18120;NOR;Norway;Siso;67,325;15,7073;Hydro;;;229;954,32;954,32;1049,752;1154,7272;1270,19992;1397,219912;1536,941903;1690,636094;1859,699703;2045,669673;2250,23664;2475,260305
18121;NOR;Norway;Sjona;66,3106;13,5635;Hydro;;;60;293,54;293,54;322,894;355,1834;390,70174;429,771914;472,7491054;520,0240159;572,0264175;629,2290593;692,1519652;761,3671617
18122;NOR;Norway;Sjonsta;67,1944;15,7086;Hydro;;;88;375,59;375,59;413,149;454,4639;499,91029;549,901319;604,8914509;665,380596;731,9186556;805,1105211;885,6215733;974,1837306
18123;NOR;Norway;Skibotn;69,3153;20,3582;Hydro;;;83;315,17;315,17;346,687;381,3557;419,49127;461,440397;507,5844367;558,3428804;614,1771684;675,5948852;743,1543738;817,4698111
18124;NOR;Norway;Skjerka;58,554;7,3762;Hydro;;;120;455,44;455,44;500,984;551,0824;606,19064;666,809704;733,4906744;806,8397418;887,523716;976,2760876;1073,903696;1181,294066
18125;NOR;Norway;Skjomen;68,2038;17,3607;Hydro;;;360;1363,05;1363,05;1499,355;1649,2905;1814,21955;1995,641505;2195,205656;2414,726221;2656,198843;2921,818727;3214,0006;3535,40066
18126;NOR;Norway;Skogfoss;69,3729;29,694;Hydro;;;54;267,57;267,57;294,327;323,7597;356,13567;391,749237;430,9241607;474,0165768;521,4182344;573,5600579;630,9160637;694,00767
18127;NOR;Norway;Skollenborg;59,6189;9,6677;Hydro;;;102;491,08;491,08;540,188;594,2068;653,62748;718,990228;790,8892508;869,9781759;956,9759935;1052,673593;1157,940952;1273,735047
18128;NOR;Norway;Smola;63,4106;7,9099;Wind;;;160;590,1429924;590,1429924;649,1572917;714,0730208;785,4803229;864,0283552;950,4311907;1045,47431;1150,021741;1265,023915;1391,526306;1530,678937
18129;NOR;Norway;Solberg2;59,6365;11,1542;Hydro;;;240;898,57;898,57;988,427;1087,2697;1195,99667;1315,596337;1447,155971;1591,871568;1751,058725;1926,164597;2118,781057;2330,659162
18130;NOR;Norway;Solhom;58,7683;7,0202;Hydro;;;250;838,33;838,33;922,163;1014,3793;1115,81723;1227,398953;1350,138848;1485,152733;1633,668006;1797,034807;1976,738288;2174,412117
18131;NOR;Norway;Songa;59,7776;7,7258;Hydro;;;140;490,19;490,19;539,209;593,1299;652,44289;717,687179;789,4558969;868,4014866;955,2416352;1050,765799;1155,842379;1271,426617
18132;NOR;Norway;Sonna;59,6471;6,3538;Hydro;;;310;1223,23;1223,23;1345,553;1480,1083;1628,11913;1790,931043;1970,024147;2167,026562;2383,729218;2622,10214;2884,312354;3172,743589
18133;NOR;Norway;Sorfjord2;68,0645;16,6638;Hydro;;;88;345,31;345,31;379,841;417,8251;459,60761;505,568371;556,1252081;611,7377289;672,9115018;740,202652;814,2229172;895,6452089
18134;NOR;Norway;Stakaldefossen;61,4459;6,0097;Hydro;;;107;406,26;406,26;446,886;491,5746;540,73206;594,805266;654,2857926;719,7143719;791,685809;870,85439;957,9398289;1053,733812
18135;NOR;Norway;Steinsfoss;58,3002;7,9675;Hydro;;;125;572,23;572,23;629,453;692,3983;761,63813;837,801943;921,5821373;1013,740351;1115,114386;1226,625825;1349,288407;1484,217248
18136;NOR;Norway;Steinsland;60,9261;5,9781;Hydro;;;198;763,33;763,33;839,663;923,6293;1015,99223;1117,591453;1229,350598;1352,285658;1487,514224;1636,265646;1799,892211;1979,881432
18137;NOR;Norway;Storlivatn;59,6852;6,5196;Hydro;;;66;265;265;291,5;320,65;352,715;387,9865;426,78515;469,463665;516,4100315;568,0510347;624,8561381;687,3417519
18138;NOR;Norway;Straumsmo;68,7408;18,643;Hydro;;;170;628,67;628,67;691,537;760,6907;836,75977;920,435747;1012,479322;1113,727254;1225,099979;1347,609977;1482,370975;1630,608072
18139;NOR;Norway;Stuvane;61,0514;7,6418;Hydro;;;42;197,85;197,85;217,635;239,3985;263,33835;289,672185;318,6394035;350,5033439;385,5536782;424,1090461;466,5199507;513,1719457
18140;NOR;Norway;Suldal 2;59,6496;6,8166;Hydro;;;350;1056,95;1056,95;1162,645;1278,9095;1406,80045;1547,480495;1702,228545;1872,451399;2059,696539;2265,666193;2492,232812;2741,456093
18141;NOR;Norway;Sundsbarm;59,4976;8,6343;Hydro;;;118;432,49;432,49;475,739;523,3129;575,64419;633,208609;696,5294699;766,1824169;842,8006586;927,0807244;1019,788797;1121,767677
18142;NOR;Norway;Sundsfjord;66,9709;14,1516;Hydro;;;128;509,51;509,51;560,461;616,5071;678,15781;745,973591;820,5709501;902,6280451;992,8908496;1092,179935;1201,397928;1321,537721
18143;NOR;Norway;Svartisen;66,7282;13,9135;Hydro;;;780;3137,37;3137,37;3451,107;3796,2177;4175,83947;4593,423417;5052,765759;5558,042335;6113,846568;6725,231225;7397,754347;8137,529782
18144;NOR;Norway;Svean;63,2793;10,4728;Hydro;;;42;194,43;194,43;213,873;235,2603;258,78633;284,664963;313,1314593;344,4446052;378,8890658;416,7779723;458,4557696;504,3013465
18145;NOR;Norway;Svelgen;61,7688;5,3076;Hydro;;;140;586,42;586,42;645,062;709,5682;780,52502;858,577522;944,4352742;1038,878802;1142,766682;1257,04335;1382,747685;1521,022453
18146;NOR;Norway;Svelgfoss;59,5813;9,2572;Hydro;;;111;535,02;535,02;588,522;647,3742;712,11162;783,322782;861,6550602;947,8205662;1042,602623;1146,862885;1261,549174;1387,704091
18147;NOR;Norway;Svorkmo;63,1783;9,7708;Hydro;;;61;265,35;265,35;291,885;321,0735;353,18085;388,498935;427,3488285;470,0837114;517,0920825;568,8012907;625,6814198;688,2495618
18148;NOR;Norway;Sy-Sima;60,4986;7,1443;Hydro;;;720;2880,89;2880,89;3168,979;3485,8769;3834,46459;4217,911049;4639,702154;5103,672369;5614,039606;6175,443567;6792,987924;7472,286716
18149;NOR;Norway;Tevla;63,3904;11,9106;Hydro;;;60;247,3;247,3;272,03;299,233;329,1563;362,07193;398,279123;438,1070353;481,9177388;530,1095127;583,120464;641,4325104
18150;NOR;Norway;Tinfos Telemark;59,5686;9,2645;Hydro;;;70;333,17;333,17;366,487;403,1357;443,44927;487,794197;536,5736167;590,2309784;649,2540762;714,1794838;785,5974322;864,1571754
18151;NOR;Norway;Tjodan;59,0521;6,6524;Hydro;;;130;476,34;476,34;523,974;576,3714;634,00854;697,409394;767,1503334;843,8653667;928,2519034;1021,077094;1123,184803;1235,503283
18152;NOR;Norway;Tjorhom;58,8794;6,8212;Hydro;;;140;543,42;543,42;597,762;657,5382;723,29202;795,621222;875,1833442;962,7016786;1058,971846;1164,869031;1281,355934;1409,491528
18153;NOR;Norway;Tokke;59,4479;8,0354;Hydro;;;480;1751,97;1751,97;1927,167;2119,8837;2331,87207;2565,059277;2821,565205;3103,721725;3414,093898;3755,503287;4131,053616;4544,158978
18154;NOR;Norway;Tonstad;58,6648;6,7084;Hydro;;;1130;3988,43;3988,43;4387,273;4826,0003;5308,60033;5839,460363;6423,406399;7065,747039;7772,321743;8549,553917;9404,509309;10344,96024
18155;NOR;Norway;Torpa;60,9961;10,0577;Hydro;;;170;724,04;724,04;796,444;876,0884;963,69724;1060,066964;1166,07366;1282,681026;1410,949129;1552,044042;1707,248446;1877,973291
18156;NOR;Norway;Trolheim;63,0024;9,0191;Hydro;;;169;704,04;704,04;774,444;851,8884;937,07724;1030,784964;1133,86346;1247,249806;1371,974787;1509,172266;1660,089492;1826,098442
18157;NOR;Norway;Tunnsjodal;64,7041;12,8358;Hydro;;;203;835,92;835,92;919,512;1011,4632;1112,60952;1223,870472;1346,257519;1480,883271;1628,971598;1791,868758;1971,055634;2168,161197
18158;NOR;Norway;Tussa;62,1088;6,5594;Hydro;;;64;250,97;250,97;276,067;303,6737;334,04107;367,445177;404,1896947;444,6086642;489,0695306;537,9764836;591,774132;650,9515452
18159;NOR;Norway;Tyin;61,3103;7,8316;Hydro;;;440;1407,92;1407,92;1548,712;1703,5832;1873,94152;2061,335672;2267,469239;2494,216163;2743,637779;3018,001557;3319,801713;3651,781884
18160;NOR;Norway;Tysso 2;60,1292;6,6412;Hydro;;;258;975,8;975,8;1073,38;1180,718;1298,7898;1428,66878;1571,535658;1728,689224;1901,558146;2091,713961;2300,885357;2530,973893
18161;NOR;Norway;Ulset;62,6187;10,2545;Hydro;;;40;155,22;155,22;170,742;187,8162;206,59782;227,257602;249,9833622;274,9816984;302,4798683;332,7278551;366,0006406;402,6007047
18162;NOR;Norway;Usta;60,5743;8,4096;Hydro;;;206;861,71;861,71;947,881;1042,6691;1146,93601;1261,629611;1387,792572;1526,571829;1679,229012;1847,151913;2031,867105;2235,053815
18163;NOR;Norway;Ustekveikja;60,5277;7,7524;Hydro;;;42;156;156;171,6;188,76;207,636;228,3996;251,23956;276,363516;303,9998676;334,3998544;367,8398398;404,6238238
18164;NOR;Norway;Uvdal 1;60,265;8,9308;Hydro;;;150;643,17;643,17;707,487;778,2357;856,05927;941,665197;1035,831717;1139,414888;1253,356377;1378,692015;1516,561216;1668,217338
18165;NOR;Norway;Vamma;59,5423;11,1704;Hydro;;;252;935,2;935,2;1028,72;1131,592;1244,7512;1369,22632;1506,148952;1656,763847;1822,440232;2004,684255;2205,152681;2425,667949
18166;NOR;Norway;Vemork;59,8468;8,4274;Hydro;;;224;769,78;769,78;846,758;931,4338;1024,57718;1127,034898;1239,738388;1363,712227;1500,083449;1650,091794;1815,100974;1996,611071
18167;NOR;Norway;Vemundsbotn;60,855;5,6951;Hydro;;;55;220,37;220,37;242,407;266,6477;293,31247;322,643717;354,9080887;390,3988976;429,4387873;472,3826661;519,6209327;571,5830259
18168;NOR;Norway;Vessingfoss;62,9957;11,8285;Hydro;;;45;190,1;190,1;209,11;230,021;253,0231;278,32541;306,157951;336,7737461;370,4511207;407,4962328;448,2458561;493,0704417
18169;NOR;Norway;Vinje;59,6246;7,8508;Hydro;;;375;1173,68;1173,68;1291,048;1420,1528;1562,16808;1718,384888;1890,223377;2079,245714;2287,170286;2515,887315;2767,476046;3044,223651
18170;NOR;Norway;Vrangfoss;59,3021;9,2047;Hydro;;;42;202,21;202,21;222,431;244,6741;269,14151;296,055661;325,6612271;358,2273498;394,0500848;433,4550933;476,8006026;524,4806629
18171;NOR;Norway;Ylja;61,1975;8,3808;Hydro;;;66;258,41;258,41;284,251;312,6761;343,94371;378,338081;416,1718891;457,789078;503,5679858;553,9247844;609,3172628;670,2489891
21038;SWE;Sweden;Ajaure;65,5065;15,621;Hydro;1967;100% Vattenfall;86;324,51;324,51;356,961;392,6571;431,92281;475,115091;522,6266001;574,8892601;632,3781861;695,6160047;765,1776052;841,6953657
21039;SWE;Sweden;Akkats;66,6314;19,8199;Hydro;1973;100% Vattenfall;150;525,67;525,67;578,237;636,0607;699,66677;769,633447;846,5967917;931,2564709;1024,382118;1126,82033;1239,502363;1363,452599
21040;SWE;Sweden;Alfta (Malvik);61,3468;16,075;Hydro;1945;Fortum;32;106,91;106,91;117,601;129,3611;142,29721;156,526931;172,1796241;189,3975865;208,3373452;229,1710797;252,0881876;277,2970064
21041;SWE;Sweden;Alvkarleby;60,5637;17,442;Hydro;1991;100% Vattenfall;116;492,32;492,32;541,552;595,7072;655,27792;720,805712;792,8862832;872,1749115;959,3924027;1055,331643;1160,864807;1276,951288
21042;SWE;Sweden;Angaback;56,4833;13,5;Hydro;1952;100% Statkraft;7;31,53;31,53;34,683;38,1513;41,96643;46,163073;50,7793803;55,85731833;61,44305016;67,58735518;74,3460907;81,78069977
21043;SWE;Sweden;Anjan;63,6833;12,6333;Hydro;1978;Fortum;25;92,07;92,07;101,277;111,4047;122,54517;134,799687;148,2796557;163,1076213;179,4183834;197,3602217;217,0962439;238,8058683
21044;SWE;Sweden;Aros;59,5883;16,5136;Biomass;;;94;351,9335832;351,9335832;387,1269415;425,8396357;468,4235992;515,2659592;566,7925551;623,4718106;685,8189916;754,4008908;829,8409799;912,8250779
21045;SWE;Sweden;Asele;64,102;17,2891;Hydro;;100% Vattenfall;27;115,27;115,27;126,797;139,4767;153,42437;168,766807;185,6434877;204,2078365;224,6286201;247,0914821;271,8006303;298,9806934
21046;SWE;Sweden;Avesta Lillfors;60,15;16,1667;Hydro;1981;Fortum;22;101,77;101,77;111,947;123,1417;135,45587;149,001457;163,9016027;180,291763;198,3209393;218,1530332;239,9683365;263,9651702
21047;SWE;Sweden;Avesta Storfors;60,1454;16,1679;Hydro;;Fortum;15;77,39;77,39;85,129;93,6419;103,00609;113,306699;124,6373689;137,1011058;150,8112164;165,892338;182,4815718;200,729729
21048;SWE;Sweden;Avestaforsen;60,1454;16,1679;Hydro;2007;Fortum;24;111,02;111,02;122,122;134,3342;147,76762;162,544382;178,7988202;196,6787022;216,3465724;237,9812297;261,7793527;287,9572879
21049;SWE;Sweden;Bassalt;56,75;13,2833;Hydro;1910;100% Statkraft;8;27,57;27,57;30,327;33,3597;36,69567;40,365237;44,4017607;48,84193677;53,72613045;59,09874349;65,00861784;71,50947962
21050;SWE;Sweden;Bastusel;65,4023;18,6727;Hydro;1972;100% Vattenfall;107;423,48;423,48;465,828;512,4108;563,65188;620,017068;682,0187748;750,2206523;825,2427175;907,7669893;998,5436882;1098,398057
21051;SWE;Sweden;Batfors;65,1167;21,1;Hydro;;6.6% Statkraft;42;168,8;168,8;185,68;204,248;224,6728;247,14008;271,854088;299,0394968;328,9434465;361,8377911;398,0215702;437,8237273
21052;SWE;Sweden;Bergeforsen;62,5204;17,3875;Hydro;1955;100% Vattenfall;166;599,09;599,09;658,999;724,8989;797,38879;877,127669;964,8404359;1061,324479;1167,456927;1284,20262;1412,622882;1553,88517
21053;SWE;Sweden;Bergvattnet;64,55;15,2333;Hydro;1968;100% Statkraft;21;70,96;70,96;78,056;85,8616;94,44776;103,892536;114,2817896;125,7099686;138,2809654;152,109062;167,3199682;184,051965
21054;SWE;Sweden;Bergvik;61,2667;16,85;Hydro;1961;Fortum;16,2;55,72;55,72;61,292;67,4212;74,16332;81,579652;89,7376172;98,71137892;108,5825168;119,4407685;131,3848453;144,5233299
21055;SWE;Sweden;Bjorkhojden;63,423;16,1473;Wind;;100% Statkraft;288;1052,124877;1052,124877;1157,337365;1273,071101;1400,378211;1540,416032;1694,457636;1863,903399;2050,293739;2255,323113;2480,855424;2728,940967
21056;SWE;Sweden;Bjorna;63,5667;18,55;Hydro;1986;90.1% Statkraft;17;79,27;79,27;87,197;95,9167;105,50837;116,059207;127,6651277;140,4316405;154,4748045;169,922285;186,9145135;205,6059648
21057;SWE;Sweden;Bjurfors Nedre;60,065;15,9237;Hydro;1959;100% Statkraft;78;298,89;298,89;328,779;361,6569;397,82259;437,604849;481,3653339;529,5018673;582,452054;640,6972594;704,7669854;775,2436839
21058;SWE;Sweden;Bjurfors Ovre;60,065;15,9237;Hydro;1961;100% Statkraft;42;159,72;159,72;175,692;193,2612;212,58732;233,846052;257,2306572;282,9537229;311,2490952;342,3740047;376,6114052;414,2725457
21059;SWE;Sweden;Blyberg;61,15;14,1833;Hydro;1967;Fortum;15;71,69;71,69;78,859;86,7449;95,41939;104,961329;115,4574619;127,0032081;139,7035289;153,6738818;169,04127;185,945397
21060;SWE;Sweden;Boden;65,8078;21,6716;Hydro;1972;100% Vattenfall;80;321,53;321,53;353,683;389,0513;427,95643;470,752073;517,8272803;569,6100083;626,5710092;689,2281101;758,1509211;833,9660132
21061;SWE;Sweden;Brynge;63,2909;18,7153;Hydro;1994;100% Statkraft;5;14,77;14,77;16,247;17,8717;19,65887;21,624757;23,7872327;26,16595597;28,78255157;31,66080672;34,8268874;38,30957614
21062;SWE;Sweden;Bullerforsen;60,4858;15,4371;Hydro;;Fortum;47;196,1;196,1;215,71;237,281;261,0091;287,11001;315,821011;347,4031121;382,1434233;420,3577656;462,3935422;508,6328964
21063;SWE;Sweden;Dejefors;59,6167;13,4667;Hydro;1906;Fortum;20;83,46;83,46;91,806;100,9866;111,08526;122,193786;134,4131646;147,8544811;162,6399292;178,9039221;196,7943143;216,4737457
21064;SWE;Sweden;Domnarvet;60,4858;15,4371;Hydro;1994;Fortum;22;99,62;99,62;109,582;120,5402;132,59422;145,853642;160,4390062;176,4829068;194,1311975;213,5443173;234,898749;258,3886239
21065;SWE;Sweden;Dromme;63,25;18,25;Hydro;1993;100% Statkraft;2;6,01;6,01;6,611;7,2721;7,99931;8,799241;9,6791651;10,64708161;11,71178977;12,88296875;14,17126562;15,58839219
21066;SWE;Sweden;DÃ¶nje;61,3956;16,4041;Hydro;1953;Fortum;72;305,97;305,97;336,567;370,2237;407,24607;447,970677;492,7677447;542,0445192;596,2489711;655,8738682;721,461255;793,6073805
21067;SWE;Sweden;Eldforsen;60,5089;14,2246;Hydro;1935;Fortum;9;36,73;36,73;40,403;44,4433;48,88763;53,776393;59,1540323;65,06943553;71,57637908;78,73401699;86,60741869;95,26816056
21068;SWE;Sweden;Fors;58,753;17,0079;Hydro;1992;100% Statkraft;3;12,8;12,8;14,08;15,488;17,0368;18,74048;20,614528;22,6759808;24,94357888;27,43793677;30,18173044;33,19990349
21069;SWE;Sweden;Forshaga;59,5254;13,4813;Hydro;1916;Fortum;6,6;33,61;33,61;36,971;40,6681;44,73491;49,208401;54,1292411;59,54216521;65,49638173;72,0460199;79,25062189;87,17568408
21070;SWE;Sweden;Forshult;60,9667;12,4667;Hydro;1911;Fortum;24;82,64;82,64;90,904;99,9944;109,99384;120,993224;133,0925464;146,401801;161,0419811;177,1461793;194,8607972;214,3468769
21071;SWE;Sweden;Forshuvud;60,4858;15,4371;Hydro;;Fortum;44;183,58;183,58;201,938;222,1318;244,34498;268,779478;295,6574258;325,2231684;357,7454852;393,5200337;432,8720371;476,1592408
21072;SWE;Sweden;Forsmark;60,4028;18,1744;Nuclear;;"65% Vattenfall; E.ON 8.5%; Mellansvensk Kraftgrupp 25.5%";3227;11659,66205;11659,66205;12825,62826;14108,19109;15519,01019;17070,91121;18778,00233;20655,80257;22721,38282;24993,52111;27492,87322;30242,16054
21073;SWE;Sweden;Forsmo;63,2713;17,1987;Hydro;1948;100% Vattenfall;158;553,56;553,56;608,916;669,8076;736,78836;810,467196;891,5139156;980,6653072;1078,731838;1186,605022;1305,265524;1435,792076
21074;SWE;Sweden;Froslida;57,4536;12,0056;Hydro;1983;100% Statkraft;2,4;8,13;8,13;8,943;9,8373;10,82103;11,903133;13,0934463;14,40279093;15,84307002;17,42737703;19,17011473;21,0871262
21075;SWE;Sweden;Frykfors;59,5072;13,3139;Hydro;1907;Fortum;4,7;19,83;19,83;21,813;23,9943;26,39373;29,033103;31,9364133;35,13005463;38,64306009;42,5073661;46,75810271;51,43391298
21076;SWE;Sweden;Furudal;61,1667;15,1333;Hydro;;Fortum;3,7;10,14;10,14;11,154;12,2694;13,49634;14,845974;16,3305714;17,96362854;19,75999139;21,73599053;23,90958959;26,30054855
21077;SWE;Sweden;Gaddede;64,5;14,15;Hydro;1974;100% Statkraft;22;100,78;100,78;110,858;121,9438;134,13818;147,551998;162,3071978;178,5379176;196,3917093;216,0308803;237,6339683;261,3973651
21078;SWE;Sweden;Gallejuar;65,1141;19,4644;Hydro;1964;100% Vattenfall;220;703,56;703,56;773,916;851,3076;936,43836;1030,082196;1133,090416;1246,399457;1371,039403;1508,143343;1658,957677;1824,853445
21079;SWE;Sweden;GammelÃ¤nge;63,1419;16,1611;Hydro;1944;Fortum;78;315,05;315,05;346,555;381,2105;419,33155;461,264705;507,3911755;558,1302931;613,9433224;675,3376546;742,87142;817,1585621
21080;SWE;Sweden;Gardikfors;65,4763;15,8566;Hydro;1963;100% Vattenfall;60;225,34;225,34;247,874;272,6614;299,92754;329,920294;362,9123234;399,2035557;439,1239113;483,0363024;531,3399327;584,473926
21081;SWE;Sweden;Gejman;65,572;15,1816;Hydro;1970;100% Vattenfall;66;218,31;218,31;240,141;264,1551;290,57061;319,627671;351,5904381;386,7494819;425,4244301;467,9668731;514,7635604;566,2399165
21082;SWE;Sweden;Gidbole;63,4;19,05;Hydro;1985;90.1% Statkraft;12;55,01;55,01;60,511;66,5621;73,21831;80,540141;88,5941551;97,45357061;107,1989277;117,9188204;129,7107025;142,6817727
21083;SWE;Sweden;Gidea;63,55;18,6167;Hydro;1986;90.1% Statkraft;17;78,92;78,92;86,812;95,4932;105,04252;115,546772;127,1014492;139,8115941;153,7927535;169,1720289;186,0892318;204,698155
21084;SWE;Sweden;Gideabacka;63,3333;19,1;Hydro;1995;90.1% Statkraft;14;48,35;48,35;53,185;58,5035;64,35385;70,789235;77,8681585;85,65497435;94,22047179;103,642519;114,0067709;125,4074479
21085;SWE;Sweden;Glava;59,55;12,55;Hydro;1958;Fortum;16;71,8;71,8;78,98;86,878;95,5658;105,12238;115,634618;127,1980798;139,9178878;153,9096766;169,3006442;186,2307086
21086;SWE;Sweden;Grundfors;64,9654;17,5797;Hydro;1958;100% Vattenfall;108;445,87;445,87;490,457;539,5027;593,45297;652,798267;718,0780937;789,8859031;868,8744934;955,7619427;1051,338137;1156,471951
21087;SWE;Sweden;Halvfari;60,1667;15,0667;Hydro;1978;Fortum;24;90,19;90,19;99,209;109,1299;120,04289;132,047179;145,2518969;159,7770866;175,7547952;193,3302748;212,6633023;233,9296325
21088;SWE;Sweden;Hammarforsen;60,0167;18,5333;Hydro;1928;100% Statkraft;80;305,58;305,58;336,138;369,7518;406,72698;447,399678;492,1396458;541,3536104;595,4889714;655,0378686;720,5416554;792,595821
21089;SWE;Sweden;Harrsele;64,0155;19,5619;Hydro;1957;51% Statkraft;223;762,48;762,48;838,728;922,6008;1014,86088;1116,346968;1227,981665;1350,779831;1485,857814;1634,443596;1797,887955;1977,676751
21090;SWE;Sweden;Harspranget;66,8857;19,8186;Hydro;1919;100% Vattenfall;871;2977,46;2977,46;3275,206;3602,7266;3962,99926;4359,299186;4795,229105;5274,752015;5802,227217;6382,449938;7020,694932;7722,764425
21091;SWE;Sweden;Hermansboda;62,55;15,8333;Hydro;1962;Fortum;12;56,78;56,78;62,458;68,7038;75,57418;83,131598;91,4447578;100,5892336;110,6481569;121,7129726;133,8842699;147,2726969
21092;SWE;Sweden;Hogabjar-Karsas;56,9162;12,8229;Wind;;50% Vattenfall;38,4;151,2602021;151,2602021;166,3862223;183,0248445;201,327329;221,4600619;243,6060681;267,9666749;294,7633424;324,2396766;356,6636443;392,3300087
21093;SWE;Sweden;Hoge Vag;55,8846;13,9647;Wind;2015;50% Vattenfall;38;149,8165087;149,8165087;164,7981596;181,2779755;199,4057731;219,3463504;241,2809854;265,409084;291,9499924;321,1449916;353,2594908;388,5854399
21094;SWE;Sweden;Hojum;58,2804;12,2787;Hydro;1941;100% Vattenfall;184;647,75;647,75;712,525;783,7775;862,15525;948,370775;1043,207853;1147,528638;1262,281502;1388,509652;1527,360617;1680,096679
21095;SWE;Sweden;Holleforsen;62,9509;16,6681;Hydro;;100% Vattenfall;151;523,55;523,55;575,905;633,4955;696,84505;766,529555;843,1825105;927,5007616;1020,250838;1122,275921;1234,503514;1357,953865
21096;SWE;Sweden;Horrmundsvalla;61,2833;13,15;Hydro;1960;Fortum;6,5;28,02;28,02;30,822;33,9042;37,29462;41,024082;45,1264902;49,63913922;54,60305314;60,06335846;66,0696943;72,67666373
21097;SWE;Sweden;Hoting;64,1167;16,1667;Hydro;1978;100% Statkraft;15;72,09;72,09;79,299;87,2289;95,95179;105,546969;116,1016659;127,7118325;140,4830157;154,5313173;169,984449;186,9828939
21098;SWE;Sweden;Hummelforsen;59,4589;18,5942;Hydro;1955;Fortum;10,7;37,16;37,16;40,876;44,9636;49,45996;54,405956;59,8465516;65,83120676;72,41432744;79,65576018;87,6213362;96,38346982
21099;SWE;Sweden;Hylte;57,4536;12,0056;Hydro;1989;100% Statkraft;26;96,42;96,42;106,062;116,6682;128,33502;141,168522;155,2853742;170,8139116;187,8953028;206,6848331;227,3533164;250,088648
21100;SWE;Sweden;HÃ¤sselby;59,3623;17,8241;Biomass;1959;Fortum;75;283,3581472;283,3581472;311,6939619;342,8633581;377,1496939;414,8646633;456,3511297;501,9862426;552,1848669;607,4033536;668,1436889;734,9580578
21101;SWE;Sweden;HÃ¶ljes;60,9511;12,5432;Hydro;1962;Fortum;127,8;416,38;416,38;458,018;503,8198;554,20178;609,621958;670,5841538;737,6425692;811,4068261;892,5475087;981,8022596;1079,982486
